id,temporada,antelacion,competicion,rival,interes,interes acumulado
18/19 · LaLiga · Villareal,18/19,-5,LaLiga,Villareal,4317,127191
18/19 · LaLiga · Villareal,18/19,-4,LaLiga,Villareal,4182,131373
18/19 · LaLiga · Villareal,18/19,-3,LaLiga,Villareal,5299,136672
18/19 · LaLiga · Villareal,18/19,-2,LaLiga,Villareal,5798,142470
18/19 · LaLiga · Villareal,18/19,-1,LaLiga,Villareal,6265,148735
18/19 · LaLiga · Villareal,18/19,0,LaLiga,Villareal,7046,155781
18/19 · LaLiga · Valladolid,18/19,-89,LaLiga,Valladolid,739,739
18/19 · LaLiga · Valladolid,18/19,-88,LaLiga,Valladolid,2497,3236
18/19 · LaLiga · Valladolid,18/19,-87,LaLiga,Valladolid,1612,4848
18/19 · LaLiga · Valladolid,18/19,-86,LaLiga,Valladolid,969,5817
18/19 · LaLiga · Valladolid,18/19,-85,LaLiga,Valladolid,684,6501
18/19 · LaLiga · Valladolid,18/19,-84,LaLiga,Valladolid,770,7271
18/19 · LaLiga · Valladolid,18/19,-83,LaLiga,Valladolid,916,8187
18/19 · LaLiga · Valladolid,18/19,-82,LaLiga,Valladolid,741,8928
18/19 · LaLiga · Valladolid,18/19,-81,LaLiga,Valladolid,689,9617
18/19 · LaLiga · Valladolid,18/19,-80,LaLiga,Valladolid,636,10253
18/19 · LaLiga · Valladolid,18/19,-79,LaLiga,Valladolid,624,10877
18/19 · LaLiga · Valladolid,18/19,-78,LaLiga,Valladolid,571,11448
18/19 · LaLiga · Valladolid,18/19,-77,LaLiga,Valladolid,875,12323
18/19 · LaLiga · Valladolid,18/19,-76,LaLiga,Valladolid,833,13156
18/19 · LaLiga · Valladolid,18/19,-75,LaLiga,Valladolid,697,13853
18/19 · LaLiga · Valladolid,18/19,-74,LaLiga,Valladolid,708,14561
18/19 · LaLiga · Valladolid,18/19,-73,LaLiga,Valladolid,588,15149
18/19 · LaLiga · Valladolid,18/19,-72,LaLiga,Valladolid,531,15680
18/19 · LaLiga · Valladolid,18/19,-71,LaLiga,Valladolid,569,16249
18/19 · LaLiga · Valladolid,18/19,-70,LaLiga,Valladolid,744,16993
18/19 · LaLiga · Valladolid,18/19,-69,LaLiga,Valladolid,779,17772
18/19 · LaLiga · Valladolid,18/19,-68,LaLiga,Valladolid,826,18598
18/19 · LaLiga · Valladolid,18/19,-67,LaLiga,Valladolid,799,19397
18/19 · LaLiga · Valladolid,18/19,-66,LaLiga,Valladolid,646,20043
18/19 · LaLiga · Valladolid,18/19,-65,LaLiga,Valladolid,544,20587
18/19 · LaLiga · Valladolid,18/19,-64,LaLiga,Valladolid,607,21194
18/19 · LaLiga · Valladolid,18/19,-63,LaLiga,Valladolid,759,21953
18/19 · LaLiga · Valladolid,18/19,-62,LaLiga,Valladolid,1107,23060
18/19 · LaLiga · Valladolid,18/19,-61,LaLiga,Valladolid,949,24009
18/19 · LaLiga · Valladolid,18/19,-60,LaLiga,Valladolid,724,24733
18/19 · LaLiga · Valladolid,18/19,-59,LaLiga,Valladolid,625,25358
18/19 · LaLiga · Valladolid,18/19,-58,LaLiga,Valladolid,587,25945
18/19 · LaLiga · Valladolid,18/19,-57,LaLiga,Valladolid,622,26567
18/19 · LaLiga · Valladolid,18/19,-56,LaLiga,Valladolid,679,27246
18/19 · LaLiga · Valladolid,18/19,-55,LaLiga,Valladolid,684,27930
18/19 · LaLiga · Valladolid,18/19,-54,LaLiga,Valladolid,666,28596
18/19 · LaLiga · Valladolid,18/19,-53,LaLiga,Valladolid,828,29424
18/19 · LaLiga · Valladolid,18/19,-52,LaLiga,Valladolid,871,30295
18/19 · LaLiga · Valladolid,18/19,-51,LaLiga,Valladolid,840,31135
18/19 · LaLiga · Valladolid,18/19,-50,LaLiga,Valladolid,842,31977
18/19 · LaLiga · Valladolid,18/19,-49,LaLiga,Valladolid,879,32856
18/19 · LaLiga · Valladolid,18/19,-48,LaLiga,Valladolid,646,33502
18/19 · LaLiga · Valladolid,18/19,-47,LaLiga,Valladolid,836,34338
18/19 · LaLiga · Valladolid,18/19,-46,LaLiga,Valladolid,1324,35662
18/19 · LaLiga · Valladolid,18/19,-45,LaLiga,Valladolid,2541,38203
18/19 · LaLiga · Valladolid,18/19,-44,LaLiga,Valladolid,1486,39689
18/19 · LaLiga · Valladolid,18/19,-43,LaLiga,Valladolid,1208,40897
18/19 · LaLiga · Valladolid,18/19,-42,LaLiga,Valladolid,1555,42452
18/19 · LaLiga · Valladolid,18/19,-41,LaLiga,Valladolid,2107,44559
18/19 · LaLiga · Valladolid,18/19,-40,LaLiga,Valladolid,1552,46111
18/19 · LaLiga · Valladolid,18/19,-39,LaLiga,Valladolid,1433,47544
18/19 · LaLiga · Valladolid,18/19,-38,LaLiga,Valladolid,1413,48957
18/19 · LaLiga · Valladolid,18/19,-37,LaLiga,Valladolid,1338,50295
18/19 · LaLiga · Valladolid,18/19,-36,LaLiga,Valladolid,1155,51450
18/19 · LaLiga · Valladolid,18/19,-35,LaLiga,Valladolid,1715,53165
18/19 · LaLiga · Valladolid,18/19,-34,LaLiga,Valladolid,1710,54875
18/19 · LaLiga · Valladolid,18/19,-33,LaLiga,Valladolid,1530,56405
18/19 · LaLiga · Valladolid,18/19,-32,LaLiga,Valladolid,1472,57877
18/19 · LaLiga · Valladolid,18/19,-31,LaLiga,Valladolid,1703,59580
18/19 · LaLiga · Valladolid,18/19,-30,LaLiga,Valladolid,1613,61193
18/19 · LaLiga · Valladolid,18/19,-29,LaLiga,Valladolid,1472,62665
18/19 · LaLiga · Valladolid,18/19,-28,LaLiga,Valladolid,2275,64940
18/19 · LaLiga · Valladolid,18/19,-27,LaLiga,Valladolid,3387,68327
18/19 · LaLiga · Valladolid,18/19,-26,LaLiga,Valladolid,2609,70936
18/19 · LaLiga · Valladolid,18/19,-25,LaLiga,Valladolid,2382,73318
18/19 · LaLiga · Valladolid,18/19,-24,LaLiga,Valladolid,1782,75100
18/19 · LaLiga · Valladolid,18/19,-23,LaLiga,Valladolid,2031,77131
18/19 · LaLiga · Valladolid,18/19,-22,LaLiga,Valladolid,1738,78869
18/19 · LaLiga · Valladolid,18/19,-21,LaLiga,Valladolid,2234,81103
18/19 · LaLiga · Valladolid,18/19,-20,LaLiga,Valladolid,2623,83726
18/19 · LaLiga · Valladolid,18/19,-19,LaLiga,Valladolid,2163,85889
18/19 · LaLiga · Valladolid,18/19,-18,LaLiga,Valladolid,3415,89304
18/19 · LaLiga · Valladolid,18/19,-17,LaLiga,Valladolid,3437,92741
18/19 · LaLiga · Valladolid,18/19,-16,LaLiga,Valladolid,3053,95794
18/19 · LaLiga · Valladolid,18/19,-15,LaLiga,Valladolid,2713,98507
18/19 · LaLiga · Valladolid,18/19,-14,LaLiga,Valladolid,3533,102040
18/19 · LaLiga · Valladolid,18/19,-13,LaLiga,Valladolid,3221,105261
18/19 · LaLiga · Valladolid,18/19,-12,LaLiga,Valladolid,3327,108588
18/19 · LaLiga · Valladolid,18/19,-11,LaLiga,Valladolid,3827,112415
18/19 · LaLiga · Valladolid,18/19,-10,LaLiga,Valladolid,4925,117340
18/19 · LaLiga · Valladolid,18/19,-9,LaLiga,Valladolid,4181,121521
18/19 · LaLiga · Valladolid,18/19,-8,LaLiga,Valladolid,4212,125733
18/19 · LaLiga · Valladolid,18/19,-7,LaLiga,Valladolid,5087,130820
18/19 · LaLiga · Valladolid,18/19,-6,LaLiga,Valladolid,6319,137139
18/19 · LaLiga · Valladolid,18/19,-5,LaLiga,Valladolid,6055,143194
18/19 · LaLiga · Valladolid,18/19,-4,LaLiga,Valladolid,5617,148811
18/19 · LaLiga · Valladolid,18/19,-3,LaLiga,Valladolid,6031,154842
18/19 · LaLiga · Valladolid,18/19,-2,LaLiga,Valladolid,6606,161448
18/19 · LaLiga · Valladolid,18/19,-1,LaLiga,Valladolid,7896,169344
18/19 · LaLiga · Valencia,18/19,-75,LaLiga,Valencia,1727,1727
18/19 · LaLiga · Valencia,18/19,-74,LaLiga,Valencia,5348,7075
18/19 · LaLiga · Valencia,18/19,-73,LaLiga,Valencia,2993,10068
18/19 · LaLiga · Valencia,18/19,-72,LaLiga,Valencia,1583,11651
18/19 · LaLiga · Valencia,18/19,-71,LaLiga,Valencia,1212,12863
18/19 · LaLiga · Valencia,18/19,-70,LaLiga,Valencia,1266,14129
18/19 · LaLiga · Valencia,18/19,-69,LaLiga,Valencia,1470,15599
18/19 · LaLiga · Valencia,18/19,-68,LaLiga,Valencia,1349,16948
18/19 · LaLiga · Valencia,18/19,-67,LaLiga,Valencia,1237,18185
18/19 · LaLiga · Valencia,18/19,-66,LaLiga,Valencia,1125,19310
18/19 · LaLiga · Valencia,18/19,-65,LaLiga,Valencia,1037,20347
18/19 · LaLiga · Valencia,18/19,-64,LaLiga,Valencia,1013,21360
18/19 · LaLiga · Valencia,18/19,-63,LaLiga,Valencia,1461,22821
18/19 · LaLiga · Valencia,18/19,-62,LaLiga,Valencia,1361,24182
18/19 · LaLiga · Valencia,18/19,-61,LaLiga,Valencia,1158,25340
18/19 · LaLiga · Valencia,18/19,-60,LaLiga,Valencia,1196,26536
18/19 · LaLiga · Valencia,18/19,-59,LaLiga,Valencia,950,27486
18/19 · LaLiga · Valencia,18/19,-58,LaLiga,Valencia,949,28435
18/19 · LaLiga · Valencia,18/19,-57,LaLiga,Valencia,975,29410
18/19 · LaLiga · Valencia,18/19,-56,LaLiga,Valencia,1146,30556
18/19 · LaLiga · Valencia,18/19,-55,LaLiga,Valencia,1342,31898
18/19 · LaLiga · Valencia,18/19,-54,LaLiga,Valencia,1403,33301
18/19 · LaLiga · Valencia,18/19,-53,LaLiga,Valencia,1396,34697
18/19 · LaLiga · Valencia,18/19,-52,LaLiga,Valencia,1396,36093
18/19 · LaLiga · Valencia,18/19,-51,LaLiga,Valencia,1007,37100
18/19 · LaLiga · Valencia,18/19,-50,LaLiga,Valencia,1054,38154
18/19 · LaLiga · Valencia,18/19,-49,LaLiga,Valencia,1341,39495
18/19 · LaLiga · Valencia,18/19,-48,LaLiga,Valencia,1796,41291
18/19 · LaLiga · Valencia,18/19,-47,LaLiga,Valencia,1461,42752
18/19 · LaLiga · Valencia,18/19,-46,LaLiga,Valencia,1117,43869
18/19 · LaLiga · Valencia,18/19,-45,LaLiga,Valencia,1054,44923
18/19 · LaLiga · Valencia,18/19,-44,LaLiga,Valencia,882,45805
18/19 · LaLiga · Valencia,18/19,-43,LaLiga,Valencia,1114,46919
18/19 · LaLiga · Valencia,18/19,-42,LaLiga,Valencia,1163,48082
18/19 · LaLiga · Valencia,18/19,-41,LaLiga,Valencia,1046,49128
18/19 · LaLiga · Valencia,18/19,-40,LaLiga,Valencia,1064,50192
18/19 · LaLiga · Valencia,18/19,-39,LaLiga,Valencia,1251,51443
18/19 · LaLiga · Valencia,18/19,-38,LaLiga,Valencia,1288,52731
18/19 · LaLiga · Valencia,18/19,-37,LaLiga,Valencia,1349,54080
18/19 · LaLiga · Valencia,18/19,-36,LaLiga,Valencia,1221,55301
18/19 · LaLiga · Valencia,18/19,-35,LaLiga,Valencia,1296,56597
18/19 · LaLiga · Valencia,18/19,-34,LaLiga,Valencia,997,57594
18/19 · LaLiga · Valencia,18/19,-33,LaLiga,Valencia,1280,58874
18/19 · LaLiga · Valencia,18/19,-32,LaLiga,Valencia,2057,60931
18/19 · LaLiga · Valencia,18/19,-31,LaLiga,Valencia,2011,62942
18/19 · LaLiga · Valencia,18/19,-30,LaLiga,Valencia,1834,64776
18/19 · LaLiga · Valencia,18/19,-29,LaLiga,Valencia,1666,66442
18/19 · LaLiga · Valencia,18/19,-28,LaLiga,Valencia,2037,68479
18/19 · LaLiga · Valencia,18/19,-27,LaLiga,Valencia,2145,70624
18/19 · LaLiga · Valencia,18/19,-26,LaLiga,Valencia,1966,72590
18/19 · LaLiga · Valencia,18/19,-25,LaLiga,Valencia,1883,74473
18/19 · LaLiga · Valencia,18/19,-24,LaLiga,Valencia,2005,76478
18/19 · LaLiga · Valencia,18/19,-23,LaLiga,Valencia,1734,78212
18/19 · LaLiga · Valencia,18/19,-22,LaLiga,Valencia,1588,79800
18/19 · LaLiga · Valencia,18/19,-21,LaLiga,Valencia,2770,82570
18/19 · LaLiga · Valencia,18/19,-20,LaLiga,Valencia,2828,85398
18/19 · LaLiga · Valencia,18/19,-19,LaLiga,Valencia,2358,87756
18/19 · LaLiga · Valencia,18/19,-18,LaLiga,Valencia,2183,89939
18/19 · LaLiga · Valencia,18/19,-17,LaLiga,Valencia,3437,93376
18/19 · LaLiga · Valencia,18/19,-16,LaLiga,Valencia,2729,96105
18/19 · LaLiga · Valencia,18/19,-15,LaLiga,Valencia,1689,97794
18/19 · LaLiga · Valencia,18/19,-14,LaLiga,Valencia,1833,99627
18/19 · LaLiga · Valencia,18/19,-13,LaLiga,Valencia,1809,101436
18/19 · LaLiga · Valencia,18/19,-12,LaLiga,Valencia,1542,102978
18/19 · LaLiga · Valencia,18/19,-11,LaLiga,Valencia,1452,104430
18/19 · LaLiga · Valencia,18/19,-10,LaLiga,Valencia,1347,105777
18/19 · LaLiga · Valencia,18/19,-9,LaLiga,Valencia,6301,112078
18/19 · LaLiga · Valencia,18/19,-8,LaLiga,Valencia,4377,116455
18/19 · LaLiga · Valencia,18/19,-7,LaLiga,Valencia,4918,121373
18/19 · LaLiga · Valencia,18/19,-6,LaLiga,Valencia,5915,127288
18/19 · LaLiga · Valencia,18/19,-5,LaLiga,Valencia,4727,132015
18/19 · LaLiga · Valencia,18/19,-4,LaLiga,Valencia,6776,138791
18/19 · LaLiga · Valencia,18/19,-3,LaLiga,Valencia,9265,148056
18/19 · LaLiga · Valencia,18/19,-2,LaLiga,Valencia,13108,161164
18/19 · LaLiga · Valencia,18/19,-1,LaLiga,Valencia,10351,171515
18/19 · LaLiga · Sevilla,18/19,-45,LaLiga,Sevilla,2598,2598
18/19 · LaLiga · Sevilla,18/19,-44,LaLiga,Sevilla,6929,9527
18/19 · LaLiga · Sevilla,18/19,-43,LaLiga,Sevilla,4184,13711
18/19 · LaLiga · Sevilla,18/19,-42,LaLiga,Sevilla,2404,16115
18/19 · LaLiga · Sevilla,18/19,-41,LaLiga,Sevilla,2624,18739
18/19 · LaLiga · Sevilla,18/19,-40,LaLiga,Sevilla,2858,21597
18/19 · LaLiga · Sevilla,18/19,-39,LaLiga,Sevilla,2523,24120
18/19 · LaLiga · Sevilla,18/19,-38,LaLiga,Sevilla,2567,26687
18/19 · LaLiga · Sevilla,18/19,-37,LaLiga,Sevilla,3177,29864
18/19 · LaLiga · Sevilla,18/19,-36,LaLiga,Sevilla,3214,33078
18/19 · LaLiga · Sevilla,18/19,-35,LaLiga,Sevilla,2621,35699
18/19 · LaLiga · Sevilla,18/19,-34,LaLiga,Sevilla,2891,38590
18/19 · LaLiga · Sevilla,18/19,-33,LaLiga,Sevilla,3161,41751
18/19 · LaLiga · Sevilla,18/19,-32,LaLiga,Sevilla,3359,45110
18/19 · LaLiga · Sevilla,18/19,-31,LaLiga,Sevilla,3280,48390
18/19 · LaLiga · Sevilla,18/19,-30,LaLiga,Sevilla,2955,51345
18/19 · LaLiga · Sevilla,18/19,-29,LaLiga,Sevilla,2559,53904
18/19 · LaLiga · Sevilla,18/19,-28,LaLiga,Sevilla,2400,56304
18/19 · LaLiga · Sevilla,18/19,-27,LaLiga,Sevilla,3393,59697
18/19 · LaLiga · Sevilla,18/19,-26,LaLiga,Sevilla,3340,63037
18/19 · LaLiga · Sevilla,18/19,-25,LaLiga,Sevilla,1924,64961
18/19 · LaLiga · Sevilla,18/19,-24,LaLiga,Sevilla,2593,67554
18/19 · LaLiga · Sevilla,18/19,-23,LaLiga,Sevilla,2493,70047
18/19 · LaLiga · Sevilla,18/19,-22,LaLiga,Sevilla,2279,72326
18/19 · LaLiga · Sevilla,18/19,-21,LaLiga,Sevilla,3240,75566
18/19 · LaLiga · Sevilla,18/19,-20,LaLiga,Sevilla,4095,79661
18/19 · LaLiga · Sevilla,18/19,-19,LaLiga,Sevilla,4656,84317
18/19 · LaLiga · Sevilla,18/19,-18,LaLiga,Sevilla,4242,88559
18/19 · LaLiga · Sevilla,18/19,-17,LaLiga,Sevilla,4637,93196
18/19 · LaLiga · Sevilla,18/19,-16,LaLiga,Sevilla,6404,99600
18/19 · LaLiga · Sevilla,18/19,-15,LaLiga,Sevilla,5561,105161
18/19 · LaLiga · Sevilla,18/19,-14,LaLiga,Sevilla,4189,109350
18/19 · LaLiga · Sevilla,18/19,-13,LaLiga,Sevilla,5587,114937
18/19 · LaLiga · Sevilla,18/19,-12,LaLiga,Sevilla,6285,121222
18/19 · LaLiga · Sevilla,18/19,-11,LaLiga,Sevilla,7506,128728
18/19 · LaLiga · Sevilla,18/19,-10,LaLiga,Sevilla,6007,134735
18/19 · LaLiga · Sevilla,18/19,-9,LaLiga,Sevilla,3990,138725
18/19 · LaLiga · Sevilla,18/19,-8,LaLiga,Sevilla,3621,142346
18/19 · LaLiga · Sevilla,18/19,-7,LaLiga,Sevilla,3559,145905
18/19 · LaLiga · Sevilla,18/19,-6,LaLiga,Sevilla,4401,150306
18/19 · LaLiga · Sevilla,18/19,-5,LaLiga,Sevilla,7618,157924
18/19 · LaLiga · Sevilla,18/19,-4,LaLiga,Sevilla,7454,165378
18/19 · LaLiga · Sevilla,18/19,-3,LaLiga,Sevilla,7560,172938
18/19 · LaLiga · Sevilla,18/19,-2,LaLiga,Sevilla,8683,181621
18/19 · LaLiga · Sevilla,18/19,-1,LaLiga,Sevilla,8723,190344
18/19 · LaLiga · Sevilla,18/19,0,LaLiga,Sevilla,10241,200585
18/19 · LaLiga · Real Sociedad,18/19,-81,LaLiga,Real Sociedad,1528,1528
18/19 · LaLiga · Real Sociedad,18/19,-80,LaLiga,Real Sociedad,6147,7675
18/19 · LaLiga · Real Sociedad,18/19,-79,LaLiga,Real Sociedad,3009,10684
18/19 · LaLiga · Real Sociedad,18/19,-78,LaLiga,Real Sociedad,2230,12914
18/19 · LaLiga · Real Sociedad,18/19,-77,LaLiga,Real Sociedad,2053,14967
18/19 · LaLiga · Real Sociedad,18/19,-76,LaLiga,Real Sociedad,2127,17094
18/19 · LaLiga · Real Sociedad,18/19,-75,LaLiga,Real Sociedad,2224,19318
18/19 · LaLiga · Real Sociedad,18/19,-74,LaLiga,Real Sociedad,2255,21573
18/19 · LaLiga · Real Sociedad,18/19,-73,LaLiga,Real Sociedad,2055,23628
18/19 · LaLiga · Real Sociedad,18/19,-72,LaLiga,Real Sociedad,2080,25708
18/19 · LaLiga · Real Sociedad,18/19,-71,LaLiga,Real Sociedad,1632,27340
18/19 · LaLiga · Real Sociedad,18/19,-70,LaLiga,Real Sociedad,1521,28861
18/19 · LaLiga · Real Sociedad,18/19,-69,LaLiga,Real Sociedad,1855,30716
18/19 · LaLiga · Real Sociedad,18/19,-68,LaLiga,Real Sociedad,1657,32373
18/19 · LaLiga · Real Sociedad,18/19,-67,LaLiga,Real Sociedad,1455,33828
18/19 · LaLiga · Real Sociedad,18/19,-66,LaLiga,Real Sociedad,1440,35268
18/19 · LaLiga · Real Sociedad,18/19,-65,LaLiga,Real Sociedad,1205,36473
18/19 · LaLiga · Real Sociedad,18/19,-64,LaLiga,Real Sociedad,1163,37636
18/19 · LaLiga · Real Sociedad,18/19,-63,LaLiga,Real Sociedad,1369,39005
18/19 · LaLiga · Real Sociedad,18/19,-62,LaLiga,Real Sociedad,1564,40569
18/19 · LaLiga · Real Sociedad,18/19,-61,LaLiga,Real Sociedad,2362,42931
18/19 · LaLiga · Real Sociedad,18/19,-60,LaLiga,Real Sociedad,1730,44661
18/19 · LaLiga · Real Sociedad,18/19,-59,LaLiga,Real Sociedad,2352,47013
18/19 · LaLiga · Real Sociedad,18/19,-58,LaLiga,Real Sociedad,2034,49047
18/19 · LaLiga · Real Sociedad,18/19,-57,LaLiga,Real Sociedad,2048,51095
18/19 · LaLiga · Real Sociedad,18/19,-56,LaLiga,Real Sociedad,1495,52590
18/19 · LaLiga · Real Sociedad,18/19,-55,LaLiga,Real Sociedad,1605,54195
18/19 · LaLiga · Real Sociedad,18/19,-54,LaLiga,Real Sociedad,1650,55845
18/19 · LaLiga · Real Sociedad,18/19,-53,LaLiga,Real Sociedad,1434,57279
18/19 · LaLiga · Real Sociedad,18/19,-52,LaLiga,Real Sociedad,904,58183
18/19 · LaLiga · Real Sociedad,18/19,-51,LaLiga,Real Sociedad,1454,59637
18/19 · LaLiga · Real Sociedad,18/19,-50,LaLiga,Real Sociedad,1371,61008
18/19 · LaLiga · Real Sociedad,18/19,-49,LaLiga,Real Sociedad,1465,62473
18/19 · LaLiga · Real Sociedad,18/19,-48,LaLiga,Real Sociedad,1673,64146
18/19 · LaLiga · Real Sociedad,18/19,-47,LaLiga,Real Sociedad,1528,65674
18/19 · LaLiga · Real Sociedad,18/19,-46,LaLiga,Real Sociedad,1608,67282
18/19 · LaLiga · Real Sociedad,18/19,-45,LaLiga,Real Sociedad,1564,68846
18/19 · LaLiga · Real Sociedad,18/19,-44,LaLiga,Real Sociedad,1570,70416
18/19 · LaLiga · Real Sociedad,18/19,-43,LaLiga,Real Sociedad,1360,71776
18/19 · LaLiga · Real Sociedad,18/19,-42,LaLiga,Real Sociedad,1781,73557
18/19 · LaLiga · Real Sociedad,18/19,-41,LaLiga,Real Sociedad,2111,75668
18/19 · LaLiga · Real Sociedad,18/19,-40,LaLiga,Real Sociedad,2063,77731
18/19 · LaLiga · Real Sociedad,18/19,-39,LaLiga,Real Sociedad,2068,79799
18/19 · LaLiga · Real Sociedad,18/19,-38,LaLiga,Real Sociedad,2402,82201
18/19 · LaLiga · Real Sociedad,18/19,-37,LaLiga,Real Sociedad,2624,84825
18/19 · LaLiga · Real Sociedad,18/19,-36,LaLiga,Real Sociedad,3885,88710
18/19 · LaLiga · Real Sociedad,18/19,-35,LaLiga,Real Sociedad,2601,91311
18/19 · LaLiga · Real Sociedad,18/19,-34,LaLiga,Real Sociedad,3100,94411
18/19 · LaLiga · Real Sociedad,18/19,-33,LaLiga,Real Sociedad,3662,98073
18/19 · LaLiga · Real Sociedad,18/19,-32,LaLiga,Real Sociedad,4238,102311
18/19 · LaLiga · Real Sociedad,18/19,-31,LaLiga,Real Sociedad,3837,106148
18/19 · LaLiga · Real Sociedad,18/19,-30,LaLiga,Real Sociedad,4323,110471
18/19 · LaLiga · Real Sociedad,18/19,-29,LaLiga,Real Sociedad,3439,113910
18/19 · LaLiga · Real Sociedad,18/19,-28,LaLiga,Real Sociedad,2975,116885
18/19 · LaLiga · Real Sociedad,18/19,-27,LaLiga,Real Sociedad,3502,120387
18/19 · LaLiga · Real Sociedad,18/19,-26,LaLiga,Real Sociedad,3610,123997
18/19 · LaLiga · Real Sociedad,18/19,-25,LaLiga,Real Sociedad,4066,128063
18/19 · LaLiga · Real Sociedad,18/19,-24,LaLiga,Real Sociedad,4737,132800
18/19 · LaLiga · Real Sociedad,18/19,-23,LaLiga,Real Sociedad,5209,138009
18/19 · LaLiga · Real Sociedad,18/19,-22,LaLiga,Real Sociedad,4427,142436
18/19 · LaLiga · Real Sociedad,18/19,-21,LaLiga,Real Sociedad,3373,145809
18/19 · LaLiga · Real Sociedad,18/19,-20,LaLiga,Real Sociedad,4306,150115
18/19 · LaLiga · Real Sociedad,18/19,-19,LaLiga,Real Sociedad,4050,154165
18/19 · LaLiga · Real Sociedad,18/19,-18,LaLiga,Real Sociedad,3736,157901
18/19 · LaLiga · Real Sociedad,18/19,-17,LaLiga,Real Sociedad,3411,161312
18/19 · LaLiga · Real Sociedad,18/19,-16,LaLiga,Real Sociedad,3300,164612
18/19 · LaLiga · Real Sociedad,18/19,-15,LaLiga,Real Sociedad,2526,167138
18/19 · LaLiga · Real Sociedad,18/19,-14,LaLiga,Real Sociedad,3501,170639
18/19 · LaLiga · Real Sociedad,18/19,-13,LaLiga,Real Sociedad,4431,175070
18/19 · LaLiga · Real Sociedad,18/19,-12,LaLiga,Real Sociedad,3853,178923
18/19 · LaLiga · Real Sociedad,18/19,-11,LaLiga,Real Sociedad,3797,182720
18/19 · LaLiga · Real Sociedad,18/19,-10,LaLiga,Real Sociedad,4399,187119
18/19 · LaLiga · Real Sociedad,18/19,-9,LaLiga,Real Sociedad,3924,191043
18/19 · LaLiga · Real Sociedad,18/19,-8,LaLiga,Real Sociedad,3082,194125
18/19 · LaLiga · Real Sociedad,18/19,-7,LaLiga,Real Sociedad,2852,196977
18/19 · LaLiga · Real Sociedad,18/19,-6,LaLiga,Real Sociedad,3266,200243
18/19 · LaLiga · Real Sociedad,18/19,-5,LaLiga,Real Sociedad,4145,204388
18/19 · LaLiga · Real Sociedad,18/19,-4,LaLiga,Real Sociedad,7246,211634
18/19 · LaLiga · Real Sociedad,18/19,-3,LaLiga,Real Sociedad,12373,224007
18/19 · LaLiga · Real Sociedad,18/19,-2,LaLiga,Real Sociedad,15633,239640
18/19 · LaLiga · Real Sociedad,18/19,-1,LaLiga,Real Sociedad,13391,253031
18/19 · LaLiga · Real Sociedad,18/19,0,LaLiga,Real Sociedad,13289,266320
18/19 · LaLiga · Real Madrid,18/19,-6,LaLiga,Real Madrid,8996,8996
18/19 · LaLiga · Real Madrid,18/19,-5,LaLiga,Real Madrid,20626,29622
18/19 · LaLiga · Real Madrid,18/19,-4,LaLiga,Real Madrid,14479,44101
18/19 · LaLiga · Real Madrid,18/19,-3,LaLiga,Real Madrid,16774,60875
18/19 · LaLiga · Real Madrid,18/19,-2,LaLiga,Real Madrid,15170,76045
18/19 · LaLiga · Real Madrid,18/19,-1,LaLiga,Real Madrid,17344,93389
18/19 · LaLiga · Real Madrid,18/19,0,LaLiga,Real Madrid,16341,109730
18/19 · LaLiga · Rayo Vallecano,18/19,-46,LaLiga,Rayo Vallecano,2504,2504
18/19 · LaLiga · Rayo Vallecano,18/19,-45,LaLiga,Rayo Vallecano,6978,9482
18/19 · LaLiga · Rayo Vallecano,18/19,-44,LaLiga,Rayo Vallecano,3430,12912
18/19 · LaLiga · Rayo Vallecano,18/19,-43,LaLiga,Rayo Vallecano,2287,15199
18/19 · LaLiga · Rayo Vallecano,18/19,-42,LaLiga,Rayo Vallecano,1912,17111
18/19 · LaLiga · Rayo Vallecano,18/19,-41,LaLiga,Rayo Vallecano,2474,19585
18/19 · LaLiga · Rayo Vallecano,18/19,-40,LaLiga,Rayo Vallecano,2340,21925
18/19 · LaLiga · Rayo Vallecano,18/19,-39,LaLiga,Rayo Vallecano,2531,24456
